000448.png,0
000449.png,0
000450.png,0
000451.png,0
000452.png,1
000453.png,0
000454.png,0
000455.png,0
000456.png,0
000457.png,0
000458.png,0
000459.png,0
000460.png,0
000461.png,0
000462.png,1
000463.png,0
000464.png,0
000465.png,1
000466.png,0
000467.png,0
000468.png,0
000469.png,0
000470.png,1
000471.png,0
000472.png,0
000473.png,0
000474.png,0
000475.png,0
000476.png,0
000477.png,0
000478.png,1
000479.png,0
000480.png,0
000481.png,0
000482.png,0
000483.png,0
000484.png,0
000485.png,0
000486.png,0
000487.png,0
000488.png,0
000489.png,0
000490.png,0
000491.png,0
000492.png,0
000493.png,0
000494.png,0
000495.png,1
000496.png,0
000497.png,1
000498.png,0
000499.png,0
000500.png,0
000501.png,0
000502.png,1
000503.png,1
000504.png,0
000505.png,0
000506.png,1
000507.png,0
000508.png,0
000509.png,0
000510.png,0
000511.png,0
000512.png,0
000513.png,0
000514.png,0
000515.png,0
000516.png,0
000517.png,0
000518.png,0
000519.png,0
000520.png,0
000521.png,0
000522.png,0
000523.png,0
000524.png,0
000525.png,0
000526.png,0
000527.png,0
000528.png,0
000529.png,0
000530.png,0
000531.png,0
000532.png,0
000533.png,0
000534.png,0
000535.png,0
000536.png,0
000537.png,0
000538.png,0
000539.png,0
000540.png,1
000541.png,0
000542.png,0
000543.png,0
000544.png,0
000545.png,1
000546.png,0
000547.png,0
000548.png,0
000549.png,0
000550.png,1
000551.png,0
000552.png,0
000553.png,0
000554.png,0
000555.png,0
000556.png,0
000557.png,0
000558.png,0
000559.png,0
000560.png,1
000561.png,0
000562.png,0
000563.png,0
000564.png,0
000565.png,0
000566.png,0
000567.png,0
000568.png,0
000569.png,0
000570.png,1
000571.png,0
000572.png,0
000573.png,1
000574.png,0
000575.png,0
000576.png,0
000577.png,0
000578.png,0
000579.png,0
000580.png,0
000581.png,0
000582.png,0
000583.png,0
000584.png,0
000585.png,1
000586.png,1
000587.png,0
000588.png,0
000589.png,0
000590.png,0
000591.png,0
000592.png,0
000593.png,0
000594.png,0
000595.png,0
000596.png,0
000597.png,0
000598.png,1
000599.png,0
000600.png,0
000601.png,0
000602.png,1
000603.png,0
000604.png,0
000605.png,0
000606.png,0
000607.png,0
000608.png,0
000609.png,0
000610.png,0
000611.png,0
000612.png,0
000613.png,0
000614.png,0
000615.png,0
000616.png,1
000617.png,0
000618.png,0
000619.png,0
000620.png,0
000621.png,0
000622.png,0
000623.png,0
000624.png,0
000625.png,0
000626.png,0
000627.png,0
000628.png,0
000629.png,1
000630.png,0
000631.png,0
000632.png,1
000633.png,0
000634.png,0
000635.png,0
000636.png,1
000637.png,1
000638.png,0
000639.png,0
000640.png,0
000641.png,0
000642.png,0
000643.png,0
000644.png,0
000645.png,0
000646.png,0
000647.png,0
000648.png,0
000649.png,0
000650.png,0
000651.png,0
000652.png,0
000653.png,0
000654.png,0
000655.png,0
000656.png,0
000657.png,0
000658.png,0
000659.png,0
000660.png,0
000661.png,0
000662.png,1
000663.png,0
000664.png,0
000665.png,0
000666.png,0
000667.png,0
000668.png,0
000669.png,0
000670.png,0
000671.png,0
000672.png,1
000673.png,1
000674.png,0
000675.png,0
000676.png,0
000677.png,0
000678.png,0
000679.png,0
000680.png,0
000681.png,0
000682.png,0
000683.png,1
000684.png,1
000685.png,0
000686.png,0
000687.png,0
000688.png,0
000689.png,0
000690.png,0
000691.png,0
000692.png,0
000693.png,0
000694.png,1
000695.png,0
000696.png,0
000697.png,0
000698.png,0
000699.png,0
000700.png,0
000701.png,0
000702.png,0
000703.png,0
000704.png,0
000705.png,0
000706.png,0
000707.png,0
000708.png,0
000709.png,1
000710.png,0
000711.png,0
000712.png,0
000713.png,0
000714.png,0
000715.png,0
000716.png,0
000717.png,0
000718.png,0
000719.png,0
000720.png,0
000721.png,0
000722.png,0
000723.png,1
000724.png,0
000725.png,0
000726.png,0
000727.png,1
000728.png,0
000729.png,0
000730.png,0
000731.png,1
000732.png,0
000733.png,0
000734.png,0
000735.png,0
000736.png,0
000737.png,1
000738.png,0
000739.png,0
000740.png,0
000741.png,0
000742.png,0
000743.png,0
000744.png,0
000745.png,0
000746.png,0
000747.png,0
000748.png,0
000749.png,0
000750.png,0
000751.png,0
000752.png,1
000753.png,0
000754.png,0
000755.png,1
000756.png,0
000757.png,1
000758.png,0
000759.png,0
000760.png,0
000761.png,0
000762.png,0
000763.png,0
000764.png,1
000765.png,0
000766.png,0
000767.png,0
000768.png,0
000769.png,0
000770.png,0
000771.png,1
000772.png,0
000773.png,0
000774.png,0
000775.png,1
000776.png,0
000777.png,0
000778.png,0
000779.png,0
000780.png,0
000781.png,0
000782.png,1
000783.png,1
000784.png,0
000785.png,0
000786.png,0
000787.png,0
000788.png,0
000789.png,1
000790.png,0
000791.png,1
000792.png,0
000793.png,0
000794.png,0
000795.png,0
000796.png,0
000797.png,0
000798.png,0
000799.png,0
000800.png,0
000801.png,0
000802.png,0
000803.png,1
000804.png,0
000805.png,0
000806.png,0
000807.png,1
000808.png,0
000809.png,0
000810.png,0
000811.png,0
000812.png,0
000813.png,0
000814.png,0
000815.png,1
000816.png,0
000817.png,0
000818.png,0
000819.png,0
000820.png,0
000821.png,1
000822.png,0
000823.png,0
000824.png,1
000825.png,1
000826.png,0
000827.png,0
000828.png,0
000829.png,0
000830.png,1
000831.png,0
000832.png,0
000833.png,0
000834.png,0
000835.png,0
000836.png,0
000837.png,0
000838.png,0
000839.png,0
000840.png,0
000841.png,0
000842.png,0
000843.png,1
000844.png,0
000845.png,0
000846.png,1
000847.png,0
000848.png,0
000849.png,0
000850.png,0
000851.png,0
000852.png,0
000853.png,0
000854.png,1
000855.png,0
000856.png,0
000857.png,0
000858.png,0
000859.png,0
000860.png,1
000861.png,0
000862.png,0
000863.png,0
000864.png,1
000865.png,0
000866.png,1
000867.png,0
000868.png,0
000869.png,0
000870.png,0
000871.png,0
000872.png,0
000873.png,0
000874.png,1
000875.png,0
000876.png,0
000877.png,0
000878.png,0
000879.png,0
000880.png,0
000881.png,0
000882.png,0
000883.png,0
000884.png,1
000885.png,0
000886.png,0
000887.png,0
000888.png,0
000889.png,0
000890.png,0
000891.png,0
000892.png,0
000893.png,1
000894.png,0
000895.png,0
000896.png,0
000897.png,0
000898.png,0
000899.png,1
000900.png,0
000901.png,0
000902.png,0
000903.png,0
000904.png,0
000905.png,0
000906.png,0
000907.png,1
000908.png,0
000909.png,1
000910.png,0
000911.png,0
000912.png,1
000913.png,0
000914.png,0
000915.png,0
000916.png,0
000917.png,0
000918.png,0
000919.png,0
000920.png,0
000921.png,0
000922.png,0
000923.png,0
000924.png,0
000925.png,0
000926.png,0
000927.png,0
000928.png,0
000929.png,0
000930.png,0
000931.png,0
000932.png,0
000933.png,0
000934.png,0
000935.png,0
000936.png,1
000937.png,0
000938.png,0
000939.png,0
000940.png,0
000941.png,1
000942.png,0
000943.png,0
000944.png,0
000945.png,0
000946.png,0
000947.png,1
000948.png,0
000949.png,0
000950.png,0
000951.png,1
000952.png,0
000953.png,1
000954.png,0
000955.png,0
000956.png,0
000957.png,0
000958.png,0
000959.png,0
000960.png,1
000961.png,0
000962.png,1
000963.png,0
000964.png,0
000965.png,0
000966.png,0
000967.png,0
000968.png,0
000969.png,0
000970.png,0
000971.png,0
000972.png,0
000973.png,0
000974.png,0
000975.png,0
000976.png,0
000977.png,0
000978.png,0
000979.png,0
000980.png,0
000981.png,0
000982.png,0
000983.png,0
000984.png,0
000985.png,1
000986.png,0
000987.png,0
000988.png,0
000989.png,0
000990.png,0
000991.png,0
000992.png,0
000993.png,0
000994.png,0
000995.png,0
000996.png,0
000997.png,0
000998.png,0
000999.png,0
001000.png,0
001001.png,0
001002.png,0
001003.png,0
001004.png,1
001005.png,1
001006.png,0
001007.png,0
001008.png,0
001009.png,1
001010.png,0
001011.png,0
001012.png,0
001013.png,0
001014.png,0
001015.png,0
001016.png,1
001017.png,0
001018.png,1
001019.png,0
001020.png,1
001021.png,0
001022.png,0
001023.png,0
001024.png,1
001025.png,0
001026.png,0
001027.png,0
001028.png,0
001029.png,0
001030.png,0
001031.png,0
001032.png,0
001033.png,1
001034.png,0
001035.png,0
001036.png,0
001037.png,0
001038.png,0
001039.png,0
001040.png,0
001041.png,0
001042.png,0
001043.png,0
001044.png,0
001045.png,0
001046.png,0
001047.png,1
001048.png,0
001049.png,0
001050.png,0
001051.png,0
001052.png,0
001053.png,1
001054.png,0
001055.png,0
001056.png,0
001057.png,1
001058.png,0
001059.png,1
001060.png,0
001061.png,1
001062.png,0
001063.png,0
001064.png,0
001065.png,0
001066.png,0
001067.png,0
001068.png,1
001069.png,0
001070.png,0
001071.png,0
001072.png,0
001073.png,0
001074.png,0
001075.png,0
001076.png,0
001077.png,0
001078.png,1
001079.png,0
001080.png,0
001081.png,0
001082.png,0
001083.png,0
001084.png,0
001085.png,0
001086.png,0
001087.png,1
001088.png,0
001089.png,0
001090.png,0
001091.png,0
001092.png,0
001093.png,0
001094.png,0
001095.png,0
001096.png,0
001097.png,0
001098.png,0
001099.png,0
001100.png,1
001101.png,0
001102.png,0
001103.png,0
001104.png,0
001105.png,0
001106.png,1
001107.png,1
001108.png,1
001109.png,0
001110.png,0
001111.png,1
001112.png,0
001113.png,0
001114.png,0
001115.png,0
001116.png,0
001117.png,0
001118.png,0
001119.png,0
001120.png,0
001121.png,0
001122.png,0
001123.png,0
001124.png,0
001125.png,0
001126.png,0
001127.png,0
001128.png,1
001129.png,0
001130.png,0
001131.png,0
001132.png,0
001133.png,0
001134.png,0
001135.png,0
001136.png,0
001137.png,0
001138.png,0
001139.png,0
001140.png,0
001141.png,0
001142.png,0
001143.png,1
001144.png,0
001145.png,0
001146.png,0
001147.png,0
001148.png,1
001149.png,1
001150.png,0
001151.png,1
001152.png,0
001153.png,1
001154.png,1
001155.png,0
001156.png,0
001157.png,0
001158.png,0
001159.png,0
001160.png,0
001161.png,0
001162.png,0
001163.png,0
001164.png,0
001165.png,0
001166.png,0
001167.png,0
001168.png,0
001169.png,0
001170.png,0
001171.png,0
001172.png,0
001173.png,0
001174.png,0
001175.png,1
001176.png,0
001177.png,0
001178.png,0
001179.png,0
001180.png,0
001181.png,0
001182.png,0
001183.png,0
001184.png,0
001185.png,0
001186.png,0
001187.png,0
001188.png,1
001189.png,0
001190.png,0
001191.png,0
001192.png,1
001193.png,1
001194.png,1
001195.png,0
001196.png,0
001197.png,0
001198.png,0
001199.png,1
001200.png,1
001201.png,0
001202.png,0
001203.png,0
001204.png,0
001205.png,0
001206.png,0
001207.png,0
001208.png,0
001209.png,0
001210.png,0
001211.png,0
001212.png,0
001213.png,0
001214.png,0
001215.png,0
001216.png,1
001217.png,0
001218.png,0
001219.png,0
001220.png,0
001221.png,0
001222.png,0
001223.png,0
001224.png,0
001225.png,0
001226.png,0
001227.png,0
001228.png,0
001229.png,0
001230.png,0
001231.png,0
001232.png,1
001233.png,0
001234.png,0
001235.png,0
001236.png,0
001237.png,0
001238.png,0
001239.png,1
001240.png,0
001241.png,0
001242.png,0
001243.png,0
001244.png,0
001245.png,0
001246.png,0
001247.png,0
001248.png,0
001249.png,0
001250.png,0
001251.png,1
001252.png,0
001253.png,0
001254.png,0
001255.png,1
001256.png,0
001257.png,0
001258.png,0
001259.png,0
001260.png,0
001261.png,0
001262.png,0
001263.png,0
001264.png,0
001265.png,0
001266.png,0
001267.png,0
001268.png,0
001269.png,0
001270.png,0
001271.png,0
001272.png,0
001273.png,0
001274.png,1
001275.png,0
001276.png,1
001277.png,0
001278.png,0
001279.png,0
001280.png,0
001281.png,0
001282.png,0
001283.png,0
001284.png,0
001285.png,0
001286.png,0
001287.png,0
001288.png,0
001289.png,0
001290.png,0
001291.png,0
001292.png,0
001293.png,0
001294.png,0
001295.png,0
001296.png,0
001297.png,0
001298.png,0
001299.png,0
001300.png,0
001301.png,0
001302.png,0
001303.png,0
001304.png,0
001305.png,0
001306.png,0
001307.png,0
001308.png,0
001309.png,1
001310.png,0
001311.png,0
001312.png,0
001313.png,0
001314.png,0
001315.png,0
001316.png,0
001317.png,0
001318.png,0
001319.png,0
001320.png,0
001321.png,0
001322.png,0
001323.png,0
001324.png,0
001325.png,0
001326.png,1
001327.png,0
001328.png,1
001329.png,0
001330.png,0
001331.png,1
001332.png,0
001333.png,0
001334.png,1
001335.png,1
001336.png,0
001337.png,0
001338.png,1
001339.png,0
001340.png,0
001341.png,0
001342.png,0
001343.png,0
001344.png,0
001345.png,0
001346.png,0
001347.png,1
001348.png,0
001349.png,0
001350.png,0
001351.png,0
001352.png,1
001353.png,0
001354.png,0
001355.png,0
001356.png,0
001357.png,0
001358.png,0
001359.png,0
001360.png,0
001361.png,1
001362.png,0
001363.png,0
001364.png,0
001365.png,1
001366.png,0
001367.png,0
001368.png,0
001369.png,1
001370.png,0
001371.png,0
001372.png,0
001373.png,0
001374.png,1
001375.png,0
001376.png,0
001377.png,0
001378.png,0
001379.png,0
001380.png,1
001381.png,0
001382.png,1
001383.png,0
001384.png,1
001385.png,0
001386.png,1
001387.png,0
001388.png,0
001389.png,0
001390.png,0
001391.png,0
001392.png,0
001393.png,0
001394.png,0
001395.png,0
001396.png,0
001397.png,0
001398.png,0
001399.png,0
001400.png,0
001401.png,0
001402.png,0
001403.png,0
001404.png,0
001405.png,1
001406.png,0
001407.png,0
001408.png,0
001409.png,0
001410.png,0
001411.png,0
001412.png,0
001413.png,1
001414.png,1
001415.png,0
001416.png,0
001417.png,0
001418.png,0
001419.png,0
001420.png,0
001421.png,0
001422.png,0
001423.png,1
001424.png,0
001425.png,0
001426.png,0
001427.png,0
001428.png,1
001429.png,0
001430.png,0
001431.png,0
001432.png,1
001433.png,0
001434.png,0
001435.png,0
001436.png,0
001437.png,0
001438.png,0
001439.png,0
001440.png,1
001441.png,0
001442.png,1
001443.png,0
001444.png,0
001445.png,0
001446.png,0
001447.png,0
001448.png,1
001449.png,0
001450.png,1
001451.png,1
001452.png,0
001453.png,1
001454.png,0
001455.png,0
001456.png,0
001457.png,0
001458.png,1
001459.png,0
001460.png,0
001461.png,0
001462.png,0
001463.png,0
001464.png,0
001465.png,0
001466.png,0
001467.png,1
001468.png,0
001469.png,0
001470.png,0
001471.png,0
001472.png,0
001473.png,0
001474.png,0
001475.png,1
001476.png,0
001477.png,0
001478.png,0
001479.png,1
001480.png,0
001481.png,0
001482.png,1
001483.png,0
001484.png,1
001485.png,0
001486.png,1
001487.png,0
001488.png,0
001489.png,0
001490.png,0
001491.png,0
001492.png,0
001493.png,0
001494.png,0
001495.png,0
001496.png,0
001497.png,1
001498.png,0
001499.png,0
001500.png,0
001501.png,0
001502.png,0
001503.png,0
001504.png,0
001505.png,0
001506.png,0
001507.png,0
001508.png,1
001509.png,0
001510.png,0
001511.png,0
001512.png,0
001513.png,0
001514.png,1
001515.png,0
001516.png,0
001517.png,0
001518.png,0
001519.png,0
001520.png,0
001521.png,0
001522.png,0
001523.png,0
001524.png,1
001525.png,0
001526.png,0
001527.png,0
001528.png,1
001529.png,0
001530.png,1
001531.png,0
001532.png,0
001533.png,0
001534.png,0
001535.png,0
001536.png,0
001537.png,0
001538.png,0
001539.png,0
001540.png,0
001541.png,0
001542.png,1
001543.png,0
001544.png,0
001545.png,0
001546.png,0
001547.png,0
001548.png,0
001549.png,1
001550.png,0
001551.png,1
001552.png,0
001553.png,0
001554.png,0
001555.png,0
001556.png,0
001557.png,0
001558.png,0
001559.png,0
001560.png,0
001561.png,0
001562.png,0
001563.png,1
001564.png,1
001565.png,1
001566.png,0
001567.png,0
001568.png,0
001569.png,0
001570.png,1
001571.png,0
001572.png,0
001573.png,0
001574.png,0
001575.png,0
001576.png,0
001577.png,0
001578.png,1
001579.png,0
001580.png,1
001581.png,0
001582.png,0
001583.png,0
001584.png,0
001585.png,0
001586.png,0
001587.png,0
001588.png,0
001589.png,0
001590.png,0
001591.png,0
001592.png,0
001593.png,0
001594.png,0
001595.png,0
001596.png,0
001597.png,0
001598.png,0
001599.png,0
001600.png,0
001601.png,0
001602.png,0
001603.png,0
001604.png,1
001605.png,0
001606.png,0
001607.png,0
001608.png,0
001609.png,0
001610.png,0
001611.png,0
001612.png,0
001613.png,0
001614.png,1
001615.png,0
001616.png,0
001617.png,0
001618.png,1
001619.png,0
001620.png,0
001621.png,0
001622.png,1
001623.png,0
001624.png,0
001625.png,0
001626.png,1
001627.png,0
001628.png,0
001629.png,0
001630.png,0
001631.png,0
001632.png,0
001633.png,0
001634.png,0
001635.png,0
001636.png,0
001637.png,0
001638.png,0
001639.png,0
001640.png,0
001641.png,0
001642.png,0
001643.png,0
001644.png,0
001645.png,0
001646.png,0
001647.png,1
001648.png,0
001649.png,0
001650.png,0
001651.png,0
001652.png,0
001653.png,0
001654.png,0
001655.png,0
001656.png,0
001657.png,0
001658.png,0
001659.png,0
001660.png,0
001661.png,0
001662.png,0
001663.png,0
001664.png,0
001665.png,0
001666.png,0
001667.png,0
001668.png,0
001669.png,0
001670.png,0
001671.png,0
001672.png,0
001673.png,0
001674.png,0
001675.png,0
001676.png,1
001677.png,1
001678.png,0
001679.png,1
001680.png,0
001681.png,0
001682.png,1
001683.png,0
001684.png,0
001685.png,0
001686.png,1
001687.png,1
001688.png,1
001689.png,0
001690.png,0
001691.png,0
001692.png,0
001693.png,0
001694.png,0
001695.png,1
001696.png,0
001697.png,0
001698.png,0
001699.png,0
001700.png,0
001701.png,0
001702.png,0
001703.png,0
001704.png,0
001705.png,0
001706.png,0
001707.png,0
001708.png,1
001709.png,0
001710.png,0
001711.png,1
001712.png,0
001713.png,1
001714.png,0
001715.png,1
001716.png,0
001717.png,1
001718.png,0
001719.png,0
001720.png,0
001721.png,0
001722.png,0
001723.png,0
001724.png,0
001725.png,0
001726.png,0
001727.png,0
001728.png,0
001729.png,0
001730.png,0
001731.png,1
001732.png,0
001733.png,0
001734.png,0
001735.png,0
001736.png,0
001737.png,0
001738.png,0
001739.png,1
001740.png,0
001741.png,0
001742.png,0
001743.png,0
001744.png,0
001745.png,0
001746.png,0
001747.png,0
001748.png,0
001749.png,0
001750.png,0
001751.png,0
001752.png,0
001753.png,0
001754.png,0
001755.png,0
001756.png,0
001757.png,1
001758.png,0
001759.png,0
001760.png,0
001761.png,0
001762.png,0
001763.png,0
001764.png,0
001765.png,0
001766.png,0
001767.png,0
001768.png,0
001769.png,0
001770.png,0
001771.png,1
001772.png,0
001773.png,0
001774.png,0
001775.png,1
001776.png,1
001777.png,0
001778.png,1
001779.png,0
001780.png,0
001781.png,0
001782.png,0
001783.png,0
001784.png,0
001785.png,0
001786.png,0
001787.png,0
001788.png,0
001789.png,0
001790.png,0
001791.png,1
001792.png,1
001793.png,1
001794.png,1
001795.png,0
001796.png,0
001797.png,0
001798.png,0
001799.png,0
001800.png,0
001801.png,0
001802.png,0
001803.png,1
001804.png,0
001805.png,0
001806.png,0
001807.png,1
001808.png,0
001809.png,0
001810.png,0
001811.png,1
001812.png,0
001813.png,0
001814.png,0
001815.png,0
001816.png,0
001817.png,1
001818.png,0
001819.png,0
001820.png,1
001821.png,1
001822.png,1
001823.png,0
001824.png,1
001825.png,0
001826.png,0
001827.png,0
001828.png,0
001829.png,0
001830.png,0
001831.png,0
001832.png,0
001833.png,1
001834.png,0
001835.png,0
001836.png,0
001837.png,0
001838.png,0
001839.png,0
001840.png,0
001841.png,0
001842.png,1
001843.png,0
001844.png,0
001845.png,0
001846.png,0
001847.png,0
001848.png,1
001849.png,0
001850.png,0
001851.png,0
001852.png,0
001853.png,0
001854.png,1
001855.png,1
001856.png,0
001857.png,0
001858.png,0
001859.png,1
001860.png,0
001861.png,0
001862.png,1
001863.png,0
001864.png,0
001865.png,0
001866.png,1
001867.png,0
001868.png,0
001869.png,0
001870.png,0
001871.png,0
001872.png,0
001873.png,1
001874.png,0
001875.png,0
001876.png,0
001877.png,0
001878.png,1
001879.png,0
001880.png,0
001881.png,0
001882.png,0
001883.png,1
001884.png,0
001885.png,0
001886.png,0
001887.png,0
001888.png,0
001889.png,0
001890.png,0
001891.png,0
001892.png,0
001893.png,0
001894.png,1
001895.png,0
001896.png,0
001897.png,0
001898.png,0
001899.png,0
001900.png,0
001901.png,0
001902.png,1
001903.png,0
001904.png,0
001905.png,0
001906.png,0
001907.png,0
001908.png,0
001909.png,0
001910.png,0
001911.png,0
001912.png,0
001913.png,0
001914.png,0
001915.png,0
001916.png,0
001917.png,0
001918.png,1
001919.png,0
001920.png,0
001921.png,0
001922.png,0
001923.png,0
001924.png,0
001925.png,0
001926.png,0
001927.png,0
001928.png,0
001929.png,0
001930.png,0
001931.png,0
001932.png,0
001933.png,0
001934.png,1
001935.png,1
001936.png,0
001937.png,0
001938.png,0
001939.png,1
001940.png,1
001941.png,0
001942.png,0
001943.png,0
001944.png,0
001945.png,0
001946.png,0
001947.png,0
001948.png,0
001949.png,0
001950.png,1
001951.png,0
001952.png,0
001953.png,0
001954.png,0
001955.png,0
001956.png,0
001957.png,0
001958.png,0
001959.png,0
001960.png,0
001961.png,1
001962.png,0
001963.png,0
001964.png,0
001965.png,0
001966.png,0
001967.png,0
001968.png,0
001969.png,0
001970.png,1
001971.png,0
001972.png,0
001973.png,0
001974.png,1
001975.png,0
001976.png,0
001977.png,0
001978.png,0
001979.png,1
001980.png,0
001981.png,0
001982.png,0
001983.png,0
001984.png,0
001985.png,0
001986.png,0
001987.png,0
001988.png,0
001989.png,0
001990.png,1
001991.png,1
001992.png,0
001993.png,0
001994.png,1
001995.png,0
001996.png,0
001997.png,0
001998.png,0
001999.png,0
002000.png,0
